DateKey,FullDate,Year,Quarter,Month,MonthName,Day,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter,WeekOfYear
2163,2025-12-02,2025,Q4,12,December,2,Tuesday,False,2025,Q4,49
2164,2025-12-03,2025,Q4,12,December,3,Wednesday,False,2025,Q4,49
2165,2025-12-04,2025,Q4,12,December,4,Thursday,False,2025,Q4,49
2166,2025-12-05,2025,Q4,12,December,5,Friday,False,2025,Q4,49
2167,2025-12-06,2025,Q4,12,December,6,Saturday,True,2025,Q4,49
2168,2025-12-07,2025,Q4,12,December,7,Sunday,True,2025,Q4,49
2169,2025-12-08,2025,Q4,12,December,8,Monday,False,2025,Q4,50
2170,2025-12-09,2025,Q4,12,December,9,Tuesday,False,2025,Q4,50
2171,2025-12-10,2025,Q4,12,December,10,Wednesday,False,2025,Q4,50
2172,2025-12-11,2025,Q4,12,December,11,Thursday,False,2025,Q4,50
2173,2025-12-12,2025,Q4,12,December,12,Friday,False,2025,Q4,50
2174,2025-12-13,2025,Q4,12,December,13,Saturday,True,2025,Q4,50
2175,2025-12-14,2025,Q4,12,December,14,Sunday,True,2025,Q4,50
2176,2025-12-15,2025,Q4,12,December,15,Monday,False,2025,Q4,51
2177,2025-12-16,2025,Q4,12,December,16,Tuesday,False,2025,Q4,51
2178,2025-12-17,2025,Q4,12,December,17,Wednesday,False,2025,Q4,51
2179,2025-12-18,2025,Q4,12,December,18,Thursday,False,2025,Q4,51
2180,2025-12-19,2025,Q4,12,December,19,Friday,False,2025,Q4,51
2181,2025-12-20,2025,Q4,12,December,20,Saturday,True,2025,Q4,51
2182,2025-12-21,2025,Q4,12,December,21,Sunday,True,2025,Q4,51
2183,2025-12-22,2025,Q4,12,December,22,Monday,False,2025,Q4,52
2184,2025-12-23,2025,Q4,12,December,23,Tuesday,False,2025,Q4,52
2185,2025-12-24,2025,Q4,12,December,24,Wednesday,False,2025,Q4,52
2186,2025-12-25,2025,Q4,12,December,25,Thursday,False,2025,Q4,52
2187,2025-12-26,2025,Q4,12,December,26,Friday,False,2025,Q4,52
2188,2025-12-27,2025,Q4,12,December,27,Saturday,True,2025,Q4,52
2189,2025-12-28,2025,Q4,12,December,28,Sunday,True,2025,Q4,52
2190,2025-12-29,2025,Q4,12,December,29,Monday,False,2025,Q4,1
2191,2025-12-30,2025,Q4,12,December,30,Tuesday,False,2025,Q4,1
